file_id,archive,source_path,bytes,sha256,availability,disposition,canonical_path,canonical_sha256,reason,duplicate_of,transform,original_archive,original_archive_member
c5d077574b1eb5fd52818b919551863aeeaa3305a19c8cb8d5339dbeffc7af58,BIE_BI_QA_003.zip,tests/__pycache__/test_ocr_qa.cpython-313.pyc,1233,8692423ff8e4264dcb44a7cf5ecee6b1f7d820e799e736864f9a81d4a609e814,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_003.zip
910e902db56a35495a164e206153b79462a398846d663cfcf4f103bcd7eb8145,BIE_BI_QA_003.zip,app/bie/book_intelligence/ocr_qa.py,343,c48d72e2734a0d97b4cd331491391068789b21417323dacdede3c975efae146a,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/ocr_qa.py,c48d72e2734a0d97b4cd331491391068789b21417323dacdede3c975efae146a,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_003.zip
bceda8b2307b0f529dd3294b30ed7cf9a396c11d21bb74d141d8abfa3359bf41,BIE_BI_QA_003.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_003.zip
1e6cf319e4cdcecffad0bb897d60d7ffda7654737b8235fb4174deb6fd96d03e,BIE_BI_QA_003.zip,app/bie/book_intelligence/__pycache__/ocr_qa.cpython-313.pyc,1316,254147cfc2f562efec86dbedb32f386d3b041abe0980dda381cde1c3c704bfea,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_003.zip
5508390dadd3a74d027f23fd579134f4c44061c08bb80293cbd936d8be1970e6,BIE_BI_QA_003.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,158,79e2f4b4d700f2fe15be0fe13d38a002e24d3af6aaa2c7496585ef2b6e819039,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_003.zip
517ca1f0f49ab815ec1af2c0359f5b98ea355f4dfab82f543354f8296a167ed8,BIE_BI_QA_004.zip,TASK_RESULT.json,145,f5954eefecba233a355601be0a28d0fddd6a8e5bc862bc96a0fa62287c474ff3,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_QA_004/TASK_RESULT.json,f5954eefecba233a355601be0a28d0fddd6a8e5bc862bc96a0fa62287c474ff3,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
52b01ac70a0c61d289ecf100fafb671773e0f6e852ba09dfd049c70eca7233be,BIE_BI_QA_004.zip,TEST_RESULT.txt,1174,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_QA_004/TEST_RESULT.txt,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
fd000c12f3c610ddb45f6ec74f398195e3446b72ee9166a70a674b72b25dddd8,BIE_BI_QA_004.zip,docs/SPEC.md,137,38a1d1d7e8345e16cc0fc9b84a2f7ad559d3051f1adb323d55940027df7b1583,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_QA_004/docs/SPEC.md,38a1d1d7e8345e16cc0fc9b84a2f7ad559d3051f1adb323d55940027df7b1583,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
49bab2ef1e658e2e7228f4543c89a17b3fe976e1c87d51249000a24ec78e02d6,BIE_BI_QA_004.zip,tests/test_structural_qa.py,433,4b89e44b6c2e3056170b977261e1f8c382712b3b3710cf2c07608f0b9eb7c342,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_QA_004/tests/test_structural_qa.py,e1bc39b963bd7f53b25974f0ac2f3e83eef2275c87b33c890b1014b5a6574041,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
5288856b0d44e7606ee204a97fdd25ca68c045d09498dd55af56cff5e089757e,BIE_BI_QA_004.zip,tests/__pycache__/test_structural_qa.cpython-313.pyc,1193,371d7240b2e4126a5739ffa379313c45505009b00c88da6f4dd4a8c4f403789d,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
ed8a221af054325a2f2d6eeb24afd890b20756691ef571ce0b969739dcc01921,BIE_BI_QA_004.zip,app/bie/book_intelligence/structural_qa.py,349,c3b7c8aac9f071dffda29bd89a54d024b393c5d28bbc5af8604120397db43eea,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/structural_qa.py,c3b7c8aac9f071dffda29bd89a54d024b393c5d28bbc5af8604120397db43eea,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
cfc213f6f4e452460995a6c01946c53036888f55e263116f3b21746bb2e6958f,BIE_BI_QA_004.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
ee05649f4a02f5cd22176f47e8533c70eb773585625fa87b4fdc836bca45f4ad,BIE_BI_QA_004.zip,app/bie/book_intelligence/__pycache__/structural_qa.cpython-313.pyc,1111,454676773583ca45d3e7b7fb42a4bb9a1d3058083cdfb80857e3abb819ecec8b,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
6493f5bb31fba6003a6fec86054ad5a5bc11eb7c93f45d3c43aaeb22be5dcd6d,BIE_BI_QA_004.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,158,3d813759d56bee262f9355dfc8c84c3337487b0326c606b8cbf6f99eac2db482,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_004.zip
689cd1f8fc7ab2b3f27aea18b479d95eae3759b31f0dd1b951236362e350c655,BIE_BI_QA_005.zip,TASK_RESULT.json,150,c1fdc19812d89ca281b4592f536a611515d89ea6b0556f41e666fca1f1d649f9,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_QA_005/TASK_RESULT.json,c1fdc19812d89ca281b4592f536a611515d89ea6b0556f41e666fca1f1d649f9,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
993324471ffac2704aa978e1ea3ae740bfe235f84ca5c0f896f3593ee3a07f21,BIE_BI_QA_005.zip,TEST_RESULT.txt,1174,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_QA_005/TEST_RESULT.txt,73969126e46277e6fdd70200bec6853653b74425eb11cb90b43a83d9a0075296,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
93d7befb0e4cd6d91cc58f5e20b93a32123e10c5db2405ea7b2159494aad8587,BIE_BI_QA_005.zip,docs/SPEC.md,129,792df457e20c0af032910b5d53413999a2d2c2bed563af0b3b92609a0b21a360,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_QA_005/docs/SPEC.md,792df457e20c0af032910b5d53413999a2d2c2bed563af0b3b92609a0b21a360,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
b8f15010aa829acb96e1e71b5257bc8d2cc5a0186642ebe7e0386226bbe19b95,BIE_BI_QA_005.zip,tests/test_source_loss_qa.py,375,d6b504bbdccb630f6dd8f3d036bb7e9e73b904d19e5ce0a94f4be0c1d525e8ca,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_QA_005/tests/test_source_loss_qa.py,6a75167620278035d693b23c26aa8a869e2d7ddb6754156cd49761ecff42b433,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
aabc46f5173a57dc94b285d66c1e1eb33d4365a5be38d9b1c8d81f7a8e3139f4,BIE_BI_QA_005.zip,tests/__pycache__/test_source_loss_qa.cpython-313.pyc,1256,bb25d1983e4fb8ffaff20532b8a90eb0211b9c9d3cdb3f8cca8d938633407f2a,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
08d4e4022e964e40050ef8647729e727ca8dbdef917cb105db6093bc611ccf96,BIE_BI_QA_005.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
b761fd5cf1b4541d626051e8d978e845e7e09073aa407782b79bdf73929ec8b4,BIE_BI_QA_005.zip,app/bie/book_intelligence/source_loss_qa.py,424,fb8d91e08f986766ebb6e55d9d1e54403620b313ea21765cec9e2054addb7d8c,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/source_loss_qa.py,fb8d91e08f986766ebb6e55d9d1e54403620b313ea21765cec9e2054addb7d8c,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
084f538f0a589d7f0c1fc6df421e46a3c79031057060decf7bb2bef3e5f74503,BIE_BI_QA_005.zip,app/bie/book_intelligence/__pycache__/source_loss_qa.cpython-313.pyc,1151,f4b079448c897311a50671cd0dda17007c4d4158f1076d1404151575c12441f0,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
1112af058fa8d76de7aaf46349f421392393afe90a33270ef77b1d59c9393edb,BIE_BI_QA_005.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,158,41269c7c6de146d3860d58ed3c38486a536e02f5f991c975daa3486688eae2ac,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_QA_005.zip
cb4858999ff3dd418b52e09faa9467842ff54fa09a2145fcd7b61906ce9e98dd,BIE_BI_STRUCT_001.zip,TEST_RESULT.txt,1180,da0de3e9aafb4e993c448757f17dcee7dd4ec4cac83a8d237c2acdd6de251dca,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_001/TEST_RESULT.txt,da0de3e9aafb4e993c448757f17dcee7dd4ec4cac83a8d237c2acdd6de251dca,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
65b5cb2ae9e62491a2ca99c35d8b851b9a6184674ee6b98d83f71f50559c1284,BIE_BI_STRUCT_001.zip,TASK_RESULT.json,120,4d44546f56df01390d3ad394fd5ffeba0314020f5d8e7f5adeebf8d94a7a8323,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_001/TASK_RESULT.json,4d44546f56df01390d3ad394fd5ffeba0314020f5d8e7f5adeebf8d94a7a8323,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
34cfcc481f4792c0402449552d4b628029df3714526e8e06ff11b4dec8169f60,BIE_BI_STRUCT_001.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
93e3712aa6f94c39797f4fc2a8f5ca98d81bc1f4ef1a21fe9b8591785f87e773,BIE_BI_STRUCT_001.zip,app/bie/book_intelligence/chapter_structure.py,574,390661f2349b6d79d27647d4ab96174668c1ecccc8e918ccfd93f06dabf0c009,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/chapter_structure.py,390661f2349b6d79d27647d4ab96174668c1ecccc8e918ccfd93f06dabf0c009,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
f00d2e034d85506cb5f3072e507ea9278b198c532248c922df0ceb68ab5ffc26,BIE_BI_STRUCT_001.zip,app/bie/book_intelligence/__pycache__/chapter_structure.cpython-313.pyc,1723,b2cf20bccd0aff04f6908f9355a01341e8644dd70b7e3a36796f354077310864,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
79c7f54a00b337c3b1bbb95299964109472b1488cf6a076a143f80d8e5a0029e,BIE_BI_STRUCT_001.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,162,c7672014c33891442f9236447ba7a2d0a21c84f89ba5e3e9515fbfa7726f7435,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
e7ccba17c94f49dbb7c179faa6dd23314a693466c5f89927ca0e74a19e767aa2,BIE_BI_STRUCT_001.zip,docs/bie/CHAPTER_STRUCTURE_SPEC.md,89,4adcf5cceaf49019b336f983adfe3f1b0d43ef838ce4f805a76b8bcfdb66c8ce,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_001/docs/bie/CHAPTER_STRUCTURE_SPEC.md,4adcf5cceaf49019b336f983adfe3f1b0d43ef838ce4f805a76b8bcfdb66c8ce,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
e5efd2cf2ddb0156bb1b151ce84ab95b8939a242811afdceee124d5a07eafcfd,BIE_BI_STRUCT_001.zip,tests/book_intelligence/test_chapter_structure.py,701,a24b0f0c8fde9d039cc744ac3056d2af6e76bb180b4e73440b9f2815d0b7032c,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_STRUCT_001/tests/book_intelligence/test_chapter_structure.py,8da5035d4d335dd018b0ff4d7f7fc4a4d7cd08f77cc8f7d50c5d7b8518e5c9db,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
cc8096168b811657e2d9b7b5db8b3fc0fa75b8266ee334b4c5dffda192b308d2,BIE_BI_STRUCT_001.zip,tests/book_intelligence/__pycache__/test_chapter_structure.cpython-313.pyc,2446,7cc17a79bfe11d51535145a6585a4373bb3fdb9db49633312254a8cb2b352c16,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_001.zip
efac614588e119048a557c4bfb46abaf1b55aac6c3af80fed19801e4dbbd88b6,BIE_BI_STRUCT_002.zip,TEST_RESULT.txt,1179,c467fe92fb82537ec073726bdf048de734b664497b1d837f9cf47db16ac03db2,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_002/TEST_RESULT.txt,c467fe92fb82537ec073726bdf048de734b664497b1d837f9cf47db16ac03db2,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
2a6399a5eeba130afca9a34386194ddf982600b994cfe731ca3fbfd639a57085,BIE_BI_STRUCT_002.zip,TASK_RESULT.json,120,229b5fc8cc4ef138bc93282355f9b67e15678ad07ff4620bc349fb8d270f97f2,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_002/TASK_RESULT.json,229b5fc8cc4ef138bc93282355f9b67e15678ad07ff4620bc349fb8d270f97f2,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
c10c672aff467f3f028832c3754fdf5bc6a7333ccfa57303a7e7c89229bde5a4,BIE_BI_STRUCT_002.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
eef053e24d0918c079b1a61ab842a72815d99aed2dd7461a47fe1c2313ade709,BIE_BI_STRUCT_002.zip,app/bie/book_intelligence/section_structure.py,612,c98a1e515590d64d62a4ad0f64866113652fabe4dbee277e4ba8a10b4f0e5570,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/section_structure.py,c98a1e515590d64d62a4ad0f64866113652fabe4dbee277e4ba8a10b4f0e5570,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
636c80a53a3f7c63dc5ddf90658db11fba295d42be43d2a2f255570350922442,BIE_BI_STRUCT_002.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,162,3482273af8d8476566bb45d7cd63d07c4dd372ea5b2f2ca1bb1ba1fd756700f6,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
0a1b98267dc66ee33beb4f5dd4b5d68482337dbb02bd6db3254bda9b2abb2e01,BIE_BI_STRUCT_002.zip,app/bie/book_intelligence/__pycache__/section_structure.cpython-313.pyc,1855,b7ba88a7394ffa6b78ea2a074c8f381a2c22a0188e1512621c388f37b9ad4867,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
0a33bed37e6121c378e50ac4d3db7ff0908b40e5905a84b55698ded997d79862,BIE_BI_STRUCT_002.zip,docs/bie/SECTION_STRUCTURE_SPEC.md,83,9fbd45d27cdb207c8d41caf3e4e220554f3607e7a127ec5acda5180ab4fef876,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_002/docs/bie/SECTION_STRUCTURE_SPEC.md,9fbd45d27cdb207c8d41caf3e4e220554f3607e7a127ec5acda5180ab4fef876,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
407a3a39452daac7061ec7ac3e11ee9998d2c8dcdaa06dc69f6f348fb4d1c5c9,BIE_BI_STRUCT_002.zip,tests/book_intelligence/test_section_structure.py,612,12e1e61b6d6471942c8ac06bfbb86792e885e9c8f651eb56e2b0f97175d1b114,AVAILABLE_VERIFIED,MIGRATED,tests/imported/BIE_BI_STRUCT_002/tests/book_intelligence/test_section_structure.py,21a54e1f706560859a1f90fd752fec2d8706f9c0b44c6b02902cb1e0b6e5bf84,Consolidated working regression test; original assertion bytes remain in snapshot,,documented_working_test_and_import_normalization,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
b8656617afc6596b086abe0b8deea9cd21cd86da4ff9b993c06352628849d52d,BIE_BI_STRUCT_002.zip,tests/book_intelligence/__pycache__/test_section_structure.cpython-313.pyc,2178,399fcc2af1b0356d6a84a2b2a824aaa614d84e2cea7d7b110c6e6f63fed53a6e,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_002.zip
7be910540f5697ccd16fce86f8c8d32fbd9e19d8f52cdb5b8d2e294d0dcd1670,BIE_BI_STRUCT_003.zip,TEST_RESULT.txt,1179,c467fe92fb82537ec073726bdf048de734b664497b1d837f9cf47db16ac03db2,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_003/TEST_RESULT.txt,c467fe92fb82537ec073726bdf048de734b664497b1d837f9cf47db16ac03db2,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
84b5a427aeac22d21460a517bc7d03e00f4badb5c0089099c12d2f396abaa684,BIE_BI_STRUCT_003.zip,TASK_RESULT.json,120,c0b03b54e01bc96f15c55eaaa1a8dc5e543a0051f4b815c040c69a79b6377765,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_003/TASK_RESULT.json,c0b03b54e01bc96f15c55eaaa1a8dc5e543a0051f4b815c040c69a79b6377765,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
59e3cb9996dad2fac72066b90d79a22e08e159bce698a00c73471dc56a61cee2,BIE_BI_STRUCT_003.zip,app/bie/book_intelligence/subsection_structure.py,368,cb8afe3a4b40bad0a19e592fadc2fd75befdf1e62b0561eea836702ced1b1c02,AVAILABLE_VERIFIED,MIGRATED,bie/document_intelligence/subsection_structure.py,cb8afe3a4b40bad0a19e592fadc2fd75befdf1e62b0561eea836702ced1b1c02,Integrated canonical source; prior documented working corrections retained,,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
3d31815bc225a9ffd48fe5f0dc44a121dbe2ff00db642af0b39491754938025f,BIE_BI_STRUCT_003.zip,app/bie/book_intelligence/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,AVAILABLE_VERIFIED,DUPLICATE_WITH_PROVENANCE,bie/document_intelligence/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Byte-identical source at the same canonical destination,8464189a1ce5784863af5705f7a3ece4247664cb288375d4464e4360d451ff02,path_only,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
2101d6dcb5d1dd4c361ba422c663892ae35e6424817292d63826155a51b05250,BIE_BI_STRUCT_003.zip,app/bie/book_intelligence/__pycache__/__init__.cpython-313.pyc,162,eb10d5ccf20730760368aa44b66aea3470fe025525fc95997a1a6c80d307aa0d,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
937bb19a2d158ec12524ad76acd150e68d4798a2debf50c4c3c07a9291a14788,BIE_BI_STRUCT_003.zip,app/bie/book_intelligence/__pycache__/subsection_structure.cpython-313.pyc,1233,d0672058b1bfb65f7fc911cfbf2fb8274ac834d08d15873d9a60ed47a62af6c3,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,,,Interpreter cache retained inside its original archive; never used as production source,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
ae8394a722087d16a037cb6c4c5cef94b7d6ba567b634f49ee4d9427409f2eca,BIE_BI_STRUCT_003.zip,docs/bie/SUBSECTION_STRUCTURE_SPEC.md,106,c11568d57f071495b8914e797fc395803d1ac276097b14e142979d6fecf2d915,AVAILABLE_VERIFIED,ARCHIVED_EVIDENCE,batches/BIE_BI_STRUCT_003/docs/bie/SUBSECTION_STRUCTURE_SPEC.md,c11568d57f071495b8914e797fc395803d1ac276097b14e142979d6fecf2d915,Immutable historical evidence; no production integration claimed,,none,backups/BIE_ORIGINAL_ARCHIVES_2026-09-09.zip,original-zips/BIE_BI_STRUCT_003.zip
